speedtest.hkg12.hk.leaseweb.net,2,172.16.251.22,28.462,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,3,206.224.65.254,23.266,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,4,206.224.65.238,23.445,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,5,4.7.108.221,38.105,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,6,4.69.215.94,135.717,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,7,129.250.8.33,135.814,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,10,129.250.2.51,191.239,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,12,129.250.5.135,188.364,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,13,203.131.240.82,192.988,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,14,64.120.119.5,188.021,1721056885.1350625
speedtest.hkg12.hk.leaseweb.net,15,64.120.117.34,191.253,1721056885.1350625
speedtest.myrepublic.net.id,1,98.97.56.1,23.973,1721056896.3910797
speedtest.myrepublic.net.id,2,172.16.251.22,23.972,1721056896.3910797
speedtest.myrepublic.net.id,3,206.224.65.250,26.917,1721056896.3910797
speedtest.myrepublic.net.id,4,206.224.65.232,23.624,1721056896.3910797
speedtest.myrepublic.net.id,5,206.72.210.122,27.614,1721056896.3910797
speedtest.myrepublic.net.id,8,184.104.199.150,203.981,1721056896.3910797
speedtest.myrepublic.net.id,9,184.104.210.182,207.211,1721056896.3910797
speedtest.myrepublic.net.id,10,103.87.187.28,215.51,1721056896.3910797
speedtest.myrepublic.net.id,11,103.87.184.162,212.386,1721056896.3910797
speedtest.myrepublic.net.id,12,158.140.187.5,211.619,1721056896.3910797
speed.netfiber.net.il,1,98.97.56.1,29.374,1721056915.9250445
speed.netfiber.net.il,2,172.16.251.22,25.341,1721056915.9250445
speed.netfiber.net.il,3,206.224.65.246,41.432,1721056915.9250445
speed.netfiber.net.il,4,206.224.65.236,21.794,1721056915.9250445
speed.netfiber.net.il,5,4.7.108.221,21.423,1721056915.9250445
speed.netfiber.net.il,6,171.75.9.239,172.64,1721056915.9250445
speed.netfiber.net.il,7,195.122.189.50,294.392,1721056915.9250445
speed.netfiber.net.il,8,212.76.127.243,223.091,1721056915.9250445
speed.netfiber.net.il,9,212.76.127.243,220.105,1721056915.9250445
speed.netfiber.net.il,10,212.76.127.243,220.175,1721056915.9250445
speed.netfiber.net.il,11,212.76.127.243,220.889,1721056915.9250445
speed.netfiber.net.il,12,212.76.127.243,227.025,1721056915.9250445
speed.netfiber.net.il,13,212.76.127.243,235.733,1721056915.9250445
speed.netfiber.net.il,14,212.76.127.243,219.481,1721056915.9250445
speed.netfiber.net.il,16,212.76.127.243,223.032,1721056915.9250445
speed.netfiber.net.il,17,212.76.127.243,227.102,1721056915.9250445
speed.netfiber.net.il,18,212.76.127.243,223.836,1721056915.9250445
speed.netfiber.net.il,20,212.76.127.243,229.596,1721056915.9250445
speed.netfiber.net.il,21,212.76.127.243,224.864,1721056915.9250445
speed.netfiber.net.il,23,212.76.127.243,223.412,1721056915.926048
speed.netfiber.net.il,24,212.76.127.243,216.6,1721056915.926048
speed.netfiber.net.il,25,212.76.127.243,218.242,1721056915.926048
speed.netfiber.net.il,27,212.76.127.243,230.656,1721056915.926048
speed.netfiber.net.il,28,212.76.127.243,224.472,1721056915.926048
speed.netfiber.net.il,30,212.76.127.243,220.221,1721056915.926136
169.150.202.193,1,98.97.56.1,28.299,1721056927.7342498
169.150.202.193,2,172.16.251.22,27.539,1721056927.7342498
169.150.202.193,3,206.224.66.2,38.057,1721056927.7342498
169.150.202.193,4,206.224.65.234,22.071,1721056927.7342498
169.150.202.193,5,65.175.1.33,26.668,1721056927.7342498
169.150.202.193,6,89.149.137.14,174.39,1721056927.7342498
169.150.202.193,7,212.221.17.46,164.638,1721056927.7342498
169.150.202.193,10,212.179.124.5,212.502,1721056927.7342498
169.150.202.193,12,84.110.57.155,206.078,1721056927.7342498
169.150.202.193,14,107.150.178.27,209.267,1721056927.7342498
169.150.202.193,15,169.150.202.193,212.413,1721056927.7342498
bom.proof.ovh.net,1,98.97.56.1,21.537,1721056960.6803656
bom.proof.ovh.net,2,172.16.251.22,19.797,1721056960.6884115
bom.proof.ovh.net,3,206.224.65.254,21.931,1721056960.6884115
bom.proof.ovh.net,4,206.224.65.238,22.584,1721056960.6884115
bom.proof.ovh.net,5,4.7.108.221,30.444,1721056960.6884115
bom.proof.ovh.net,6,4.68.111.54,20.409,1721056960.6884115
bom.proof.ovh.net,11,180.87.181.245,277.024,1721056960.6884115
bom.proof.ovh.net,13,180.87.37.98,275.444,1721056960.6884115
bom.proof.ovh.net,14,180.87.37.115,282.497,1721056960.6884115
bom.proof.ovh.net,15,180.87.37.54,285.089,1721056960.6884115
bom.proof.ovh.net,17,103.5.12.14,276.108,1721056960.6884115
bom.proof.ovh.net,20,103.5.12.36,287.611,1721056960.6888971
bom.proof.ovh.net,21,103.5.12.34,283.93,1721056960.6888971
bom.proof.ovh.net,22,103.5.12.35,298.491,1721056960.6888971
bom.proof.ovh.net,27,148.113.1.33,275.154,1721056960.6888971
shahriar.iperf3.ir,1,98.97.56.1,23.457,1721056975.0177376
shahriar.iperf3.ir,2,172.16.251.22,23.928,1721056975.0177376
shahriar.iperf3.ir,3,206.224.65.250,25.718,1721056975.0177376
shahriar.iperf3.ir,4,206.224.65.232,24.517,1721056975.0177376
shahriar.iperf3.ir,5,65.175.1.33,30.875,1721056975.0177376
shahriar.iperf3.ir,6,89.149.183.38,22.703,1721056975.0177376
shahriar.iperf3.ir,8,63.218.230.110,172.163,1721056975.0177376
shahriar.iperf3.ir,9,63.220.195.179,244.747,1721056975.0177376
shahriar.iperf3.ir,14,37.32.19.250,257.067,1721056975.0177376
shahriar.iperf3.ir,15,5.34.196.1,247.394,1721056975.0177376
shahriar.iperf3.ir,16,37.32.4.40,247.829,1721056975.0177376
89.187.160.1,1,98.97.56.1,30.266,1721056977.7030246
89.187.160.1,2,172.16.251.22,30.001,1721056977.7030246
89.187.160.1,3,206.224.65.250,27.681,1721056977.7030246
89.187.160.1,4,206.224.65.232,27.678,1721056977.7030246
89.187.160.1,5,65.175.1.33,50.265,1721056977.7030246
89.187.160.1,6,89.149.183.38,24.263,1721056977.7030246
89.187.160.1,7,63.217.104.161,23.843,1721056977.7030246
89.187.160.1,8,63.218.250.210,145.873,1721056977.7030246
89.187.160.1,9,63.216.242.194,132.584,1721056977.7030246
89.187.160.1,10,169.150.194.143,135.381,1721056977.7030246
89.187.160.1,11,89.187.160.1,132.06,1721056977.7030246
lg-jp-tyo.webhorizon.net,1,98.97.56.1,21.182,1721056983.9619825
lg-jp-tyo.webhorizon.net,2,172.16.251.22,23.404,1721056983.9619825
lg-jp-tyo.webhorizon.net,3,206.224.66.2,26.747,1721056983.9619825
lg-jp-tyo.webhorizon.net,4,206.224.65.234,37.351,1721056983.9619825
lg-jp-tyo.webhorizon.net,5,65.175.1.33,28.465,1721056983.9619825
lg-jp-tyo.webhorizon.net,7,154.54.1.22,131.639,1721056983.9619825
lg-jp-tyo.webhorizon.net,8,154.18.1.34,131.149,1721056983.9619825
lg-jp-tyo.webhorizon.net,9,103.216.222.26,130.723,1721056983.9619825
lg-jp-tyo.webhorizon.net,11,103.179.45.151,124.123,1721056983.9619825
speedtest.tyo11.jp.leaseweb.net,1,98.97.56.1,31.821,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,2,172.16.251.22,28.87,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,3,206.224.65.254,30.262,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,4,206.224.65.230,25.437,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,5,65.175.1.33,28.262,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,6,89.149.130.90,30.484,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,7,64.86.197.98,31.855,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,11,120.29.211.2,144.063,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,12,180.87.180.12,148.143,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,13,180.87.180.45,152.717,1721056993.2358532
speedtest.tyo11.jp.leaseweb.net,14,23.106.224.7,146.646,1721056993
speedtest.tyo11.jp.leaseweb.net,15,23.106.226.75,151.82,1721056993
91.185.23.98,1,98.97.56.1,38.062,1721057011.8839393
91.185.23.98,2,172.16.251.22,35.555,1721057011.8839393
91.185.23.98,3,206.224.66.2,35.293,1721057011.8839393
91.185.23.98,4,206.224.65.234,35.215,1721057011.8839393
91.185.23.98,6,72.52.92.121,32.774,1721057011.8839393
91.185.23.98,8,184.104.195.162,95.184,1721057011.8839393
91.185.23.98,11,216.66.80.70,188.421,1721057011.8839393
91.185.23.98,14,91.185.23.97,243.869,1721057011.8839393
91.185.23.98,15,91.185.23.98,247.775,1721057011.8839393
iperf.myren.net.my,1,98.97.56.1,25.813,1721057020.4478762
iperf.myren.net.my,2,172.16.251.22,33.123,1721057020.4478762
iperf.myren.net.my,3,206.224.66.2,27.631,1721057020.4478762
iperf.myren.net.my,4,206.224.65.234,27.583,1721057020.4478762
iperf.myren.net.my,5,65.175.1.33,30.026,1721057020.4478762
iperf.myren.net.my,6,141.136.110.158,193.282,1721057020.4478762
iperf.myren.net.my,7,67.199.131.66,192.916,1721057020.4478762
iperf.myren.net.my,11,150.129.185.9,209.304,1721057020.4478762
lg-sg-sin.webhorizon.net,1,98.97.56.1,27.641,1721057024.1969492
lg-sg-sin.webhorizon.net,2,172.16.251.22,26.642,1721057024.1969492
lg-sg-sin.webhorizon.net,3,206.224.65.254,32.226,1721057024.1969492
lg-sg-sin.webhorizon.net,4,206.224.65.230,24.919,1721057024.1969492
lg-sg-sin.webhorizon.net,5,65.175.1.33,41.922,1721057024.1969492
lg-sg-sin.webhorizon.net,6,89.149.183.38,33.527,1721057024.1969492
lg-sg-sin.webhorizon.net,7,63.217.104.161,29.909,1721057024.1969492
lg-sg-sin.webhorizon.net,8,63.218.164.150,212.252,1721057024.1969492
lg-sg-sin.webhorizon.net,9,63.216.147.42,199.109,1721057024.1969492
lg-sg-sin.webhorizon.net,10,103.216.222.17,197.558,1721057024.1969492
lg-sg-sin.webhorizon.net,11,103.216.222.16,199.699,1721057024.1969492
lg-sg-sin.webhorizon.net,12,27.0.234.239,198.29,1721057024.1969492
speedtest.sin1.sg.leaseweb.net,1,98.97.56.1,28.91,1721057030.879421
speedtest.sin1.sg.leaseweb.net,2,172.16.251.22,27.783,1721057030.879421
speedtest.sin1.sg.leaseweb.net,3,206.224.65.250,27.557,1721057030.879421
speedtest.sin1.sg.leaseweb.net,4,206.224.65.232,27.44,1721057030.879421
speedtest.sin1.sg.leaseweb.net,5,65.175.1.33,29.247,1721057030.879421
speedtest.sin1.sg.leaseweb.net,7,154.54.42.101,196.912,1721057030.879421
speedtest.sin1.sg.leaseweb.net,8,154.54.27.118,211.777,1721057030.879421
speedtest.sin1.sg.leaseweb.net,9,154.54.166.38,205.131,1721057030.879421
speedtest.sin1.sg.leaseweb.net,10,204.68.252.187,291.51,1721057030.879421
speedtest.sin1.sg.leaseweb.net,11,23.106.255.195,211.915,1721057030.879421
speedtest.sin1.sg.leaseweb.net,12,23.106.255.5,204.474,1721057030.879421
speedtest.sin1.sg.leaseweb.net,13,23.108.99.54,224.532,1721057030.879421
89.187.162.1,1,98.97.56.1,28.238,1721057035.051416
89.187.162.1,2,172.16.251.22,28.493,1721057035.051416
89.187.162.1,3,206.224.65.246,32.559,1721057035.051416
89.187.162.1,4,206.224.65.228,26.159,1721057035.051416
89.187.162.1,5,65.175.1.33,32.285,1721057035.051416
89.187.162.1,6,89.149.128.214,160.106,1721057035.051416
89.187.162.1,7,77.67.94.154,162.776,1721057035.051416
89.187.162.1,8,63.218.164.102,268.489,1721057035.051416
89.187.162.1,9,63.216.147.42,248.539,1721057035.051416
89.187.162.1,10,185.156.45.97,246.007,1721057035.051416
89.187.162.1,11,89.187.162.1,247.928,1721057035.051416
speedtest.singnet.com.sg,1,98.97.56.1,31.081,1721057041.9065828
speedtest.singnet.com.sg,2,172.16.251.22,30.895,1721057041.9075859
speedtest.singnet.com.sg,3,206.224.65.246,31.119,1721057041.9075859
speedtest.singnet.com.sg,4,206.224.65.236,32.137,1721057041.9075859
speedtest.singnet.com.sg,5,4.7.108.221,31.578,1721057041.9075859
speedtest.singnet.com.sg,6,62.115.183.210,31.643,1721057041.9075859
speedtest.singnet.com.sg,7,62.115.143.245,192.806,1721057041.9075859
speedtest.singnet.com.sg,8,62.115.136.198,189.176,1721057041.9075859
speedtest.singnet.com.sg,10,62.115.173.231,202.359,1721057041.9075859
speedtest.singnet.com.sg,11,203.208.158.10,212.977,1721057041.9075859
speedtest.singnet.com.sg,12,203.208.183.82,201.63,1721057041.9075859
speedtest.singnet.com.sg,13,203.208.177.214,209.182,1721057041.9075859
speedtest.singnet.com.sg,14,165.21.70.1,210.872,1721057041.9075859
sgp.proof.ovh.net,1,98.97.56.1,31.675,1721057063.9576588
sgp.proof.ovh.net,2,172.16.251.22,30.587,1721057063.9576588
sgp.proof.ovh.net,3,206.224.65.254,32.799,1721057063.9576588
sgp.proof.ovh.net,4,206.224.65.238,26.861,1721057063.9586565
sgp.proof.ovh.net,5,4.7.108.221,31.334,1721057063.9586565
sgp.proof.ovh.net,6,4.68.111.54,35.414,1721057063.9586565
sgp.proof.ovh.net,10,180.87.3.130,221.685,1721057063.9586565
sgp.proof.ovh.net,17,15.235.182.181,205.736,1721057063.9586565
202.29.80.9,1,98.97.56.1,22.455,1721057080.5150847
202.29.80.9,2,172.16.251.22,25.197,1721057080.5150847
202.29.80.9,3,206.224.66.2,172.509,1721057080.5150847
202.29.80.9,4,206.224.65.234,58.017,1721057080.5150847
202.29.80.9,6,184.104.195.2,152.509,1721057080.5150847
202.29.80.9,7,184.105.64.129,180.938,1721057080.5150847
202.29.80.9,8,65.49.108.78,183.716,1721057080.5150847
202.29.80.9,9,61.19.9.97,244.663,1721057080.5150847
202.29.80.9,10,61.19.7.86,233.251,1721057080.5150847
202.29.80.9,11,122.155.225.6,230.809,1721057080.5150847
202.29.80.9,14,202.28.201.98,240.248,1721057080.5150847
202.29.80.9,15,202.29.80.9,237.578,1721057080.5150847
58.64.45.56,1,98.97.56.1,28.684,1721057096.3998604
